CustomerID	Country	I	Iu	Imax	Mep	Lep	AvgUP	AvgCart	Icheap	Iavg	Iexp	CustomerType
16241.0	United Kingdom	1453	347	240	9,95	0,12	2,2200000000000064	1,0833333333333333	958	352	143	medium-spending
14800.0	United Kingdom	3655	246	96	16,95	0,12	2,197532467532465	1,0	3114	399	142	medium-spending
15708.0	United Kingdom	1267	124	96	12,75	0,39	4,092812500000008	0,5833333333333334	626	424	217	high-spending
16839.0	United Kingdom	8975	114	312	10,95	0,39	2,9833082706766896	2,833333333333333	7218	748	1009	high-spending
16168.0	United Kingdom	1892	57	312	12,75	0,42	3,3155102040816287	2,25	1244	460	188	low-spending
16931.0	United Kingdom	3158	448	420	12,75	0,06	2,0643652561247303	1,75	2425	607	126	medium-spending
16814.0	United Kingdom	2763	121	324	14,95	0,42	3,2778947368421076	1,75	1899	418	446	medium-spending
15351.0	United Kingdom	753	157	964	14,95	0,42	2,8291555555555536	0,5833333333333334	381	224	148	medium-spending
13269.0	United Kingdom	3514	177	2304	12,75	0,12	2,5454746835443056	1,25	2619	665	230	medium-spending
14813.0	United Kingdom	67	25	4176	8,5	0,29	2,8263333333333334	0,16666666666666666	21	39	7	low-spending
12567.0	France	4261	322	200	42,95	0,12	3,1419634703196437	0,8333333333333334	2993	850	418	high-spending
17062.0	United Kingdom	418	51	1164	8,5	0,19	2,1872463768115944	0,3333333333333333	355	45	18	low-spending
15332.0	Lithuania	652	29	4176	5,95	1,25	2,8411428571428576	0,3333333333333333	312	288	52	medium-spending
14810.0	United Kingdom	1016	106	260	19,95	0,39	2,328078431372544	0,9166666666666666	604	389	23	medium-spending
16353.0	United Kingdom	2006	51	382	8,25	0,42	3,010851063829785	1,9166666666666667	682	214	1110	medium-spending
18118.0	United Kingdom	2870	423	108	16,95	0,19	2,5306181533646117	2,1666666666666665	1849	783	238	medium-spending
13831.0	United Kingdom	745	58	100	12,75	0,29	3,957432432432431	0,5	110	561	74	medium-spending
13506.0	United Kingdom	324	26	107	9,95	0,29	2,8611538461538464	0,16666666666666666	274	38	12	medium-spending
17796.0	United Kingdom	178	63	146	12,75	0,85	4,017073170731706	0,3333333333333333	33	75	70	medium-spending
15716.0	United Kingdom	744	101	110	8,5	0,42	2,2887288135593207	0,3333333333333333	600	117	27	medium-spending
18156.0	United Kingdom	301	100	274	12,75	0,39	3,0002142857142835	0,16666666666666666	134	117	50	medium-spending
16983.0	United Kingdom	1379	112	217	16,95	0,08	2,368783783783781	0,5833333333333334	1123	181	75	medium-spending
17059.0	United Kingdom	1855	292	184	12,75	0,39	2,657732558139541	0,4166666666666667	1369	342	144	high-spending
16327.0	United Kingdom	2535	141	231	12,5	0,42	2,093962264150945	0,5	1979	483	73	high-spending
17211.0	United Kingdom	1323	150	174	50,0	0,12	3,257393364928912	0,6666666666666666	951	235	137	medium-spending
17026.0	United Kingdom	97	4	214	12,75	0,85	4,035	0,16666666666666666	96	0	1	low-spending
15570.0	United Kingdom	2067	231	72	16,95	0,12	3,6973993808049537	1,0	1374	490	203	medium-spending
15880.0	United Kingdom	211	95	374	16,95	0,29	2,170190476190476	0,08333333333333333	158	43	10	medium-spending
16718.0	United Kingdom	413	41	238	8,5	0,42	2,336888888888889	0,08333333333333333	307	79	27	high-spending
15808.0	United Kingdom	1343	142	28	12,75	0,42	3,5788461538461602	0,3333333333333333	548	577	218	high-spending
17858.0	United Kingdom	2706	101	194	29,95	0,55	5,885075376884428	1,0	2165	174	367	medium-spending
16393.0	United Kingdom	1576	120	336	5,95	0,29	1,9769696969696973	1,0833333333333333	844	592	140	medium-spending
14527.0	United Kingdom	2087	329	1568	16,95	0,19	5,3627188465499005	4,583333333333333	674	626	787	low-spending
14161.0	United Kingdom	455	87	914	14,95	0,29	3,1771296296296287	0,25	259	127	69	medium-spending
17863.0	United Kingdom	2638	110	3944	8,5	0,29	1,5470270270270268	0,5	2352	200	86	high-spending
16411.0	United Kingdom	132	41	1914	7,95	0,38	2,035333333333333	0,16666666666666666	112	13	7	low-spending
16402.0	United Kingdom	149	55	2945	12,75	0,85	2,6683333333333312	0,16666666666666666	107	31	11	low-spending
15023.0	United Kingdom	2862	346	2874	125,0	0,21	3,827285714285721	0,9166666666666666	1716	757	389	high-spending
17402.0	United Kingdom	700	32	2374	14,95	0,42	5,357758620689656	1,0	215	401	84	medium-spending
15426.0	United Kingdom	674	217	2379	25,0	0,14	2,6877739726027383	0,4166666666666667	402	202	70	medium-spending
12647.0	Germany	1399	77	42	21,95	0,55	4,122568807339444	1,0	756	524	119	medium-spending
15894.0	United Kingdom	167	34	990	7,95	0,29	2,0460000000000003	0,16666666666666666	121	23	23	low-spending
15867.0	United Kingdom	2041	301	20	19,95	0,1	3,426339869281053	1,25	1518	243	280	medium-spending
12472.0	Germany	4120	218	858	16,95	0,12	2,0687048192771083	0,5833333333333334	3373	606	141	high-spending
14506.0	United Kingdom	730	204	1498	14,95	0,29	3,365221518987352	0,4166666666666667	415	186	129	medium-spending
15555.0	United Kingdom	4409	400	200	19,95	0,06	1,698996655518403	1,3333333333333333	3938	326	145	medium-spending
13034.0	United Kingdom	369	37	2316	14,95	0,42	2,3721621621621622	0,16666666666666666	280	76	13	medium-spending
15889.0	United Kingdom	209	78	3007	21,95	0,42	2,8568131868131847	0,16666666666666666	129	56	24	medium-spending
15953.0	United Kingdom	892	63	1502	12,75	0,29	2,719795918367345	0,6666666666666666	558	302	32	medium-spending
16143.0	United Kingdom	919	75	3237	125,0	0,42	4,1381196581196535	0,5	403	411	105	medium-spending
12720.0	Germany	4635	210	3005	12,5	0,19	2,1647953216374267	2,083333333333333	3997	489	149	medium-spending
16422.0	United Kingdom	33704	68	2504	5,95	0,16	1,813929539295392	4,25	28812	3747	1145	high-spending
12747.0	United Kingdom	1275	42	2186	15,95	0,85	4,367864077669898	0,9166666666666666	488	444	343	medium-spending
15502.0	United Kingdom	4232	163	2612	24,95	0,21	3,5072248803827746	0,8333333333333334	3379	526	327	high-spending
12763.0	Japan	316	16	1264	4,25	0,42	1,7716666666666665	0,16666666666666666	264	44	8	medium-spending
14081.0	United Kingdom	596	126	2085	14,95	0,29	3,033464052287581	0,16666666666666666	462	79	55	high-spending
17965.0	United Kingdom	1556	274	1167	25,0	0,1	3,4882370820668696	1,1666666666666667	1107	348	101	medium-spending
14404.0	United Kingdom	839	70	48	16,95	0,08	3,0661165048543686	0,5	707	70	62	medium-spending
13579.0	United Kingdom	176	19	4675	8,95	0,85	4,260434782608697	0,16666666666666666	102	32	42	medium-spending
13174.0	United Kingdom	1394	227	1400	49,95	0,29	3,385527156549525	0,25	946	315	133	high-spending
15987.0	United Kingdom	1556	110	3806	12,5	0,21	2,1546428571428557	0,5833333333333334	1405	86	65	medium-spending
17677.0	United Kingdom	9775	178	3920	16,95	0,12	2,7329934210526337	2,5	8548	940	287	high-spending
13652.0	United Kingdom	578	48	3295	7,95	0,29	3,123333333333333	0,25	344	174	60	medium-spending
17428.0	United Kingdom	9474	252	103	49,95	0,12	3,572774390243904	2,333333333333333	7445	1343	686	high-spending
16858.0	United Kingdom	91	9	134	7,95	2,1	5,349	0,08333333333333333	0	60	31	medium-spending
G537237	United Kingdom	753	284	126	76,55	0,21	5,014577464788731	0,08333333333333333	305	215	233	high-spending
16161.0	United Kingdom	2599	286	8	16,95	0,29	3,18204641350212	1,5833333333333333	1596	785	218	medium-spending
18219.0	United Kingdom	885	58	544	25,0	0,42	4,129210526315788	0,8333333333333334	531	234	120	medium-spending
G537240	United Kingdom	915	284	280	39,96	0,21	4,937253521126761	0,08333333333333333	357	297	261	high-spending
14293.0	United Kingdom	709	51	440	7,95	0,18	2,2063934426229506	0,3333333333333333	494	162	53	medium-spending
16638.0	United Kingdom	1255	92	330	59,95	0,19	3,799148936170212	0,8333333333333334	1028	136	91	medium-spending
14748.0	United Kingdom	1223	87	156	7,95	0,04	1,860224719101124	0,4166666666666667	978	226	19	medium-spending
17674.0	United Kingdom	672	19	274	2,25	0,42	0,7588888888888891	0,16666666666666666	616	56	0	medium-spending
12808.0	Portugal	187	26	558	9,95	1,25	3,1588888888888893	0,25	98	58	31	low-spending
13094.0	United Kingdom	1716	4	472	2,95	1,06	1,2524999999999995	1,0	1680	36	0	medium-spending
15899.0	United Kingdom	39	4	442	12,75	0,85	4,125	0,08333333333333333	38	0	1	low-spending
12708.0	Germany	1292	85	130	15,95	0,42	3,3855782312925147	0,8333333333333334	935	274	83	medium-spending
G537252	United Kingdom	31	1	414	0,85	0,85	0,85	0,08333333333333333	31	0	0	low-spending
G537253	United Kingdom	101	13	12	4,95	0,85	2,476923076923077	0,08333333333333333	58	26	17	medium-spending
15898.0	United Kingdom	570	70	350	15,95	0,42	3,3226744186046493	0,4166666666666667	230	286	54	medium-spending
14443.0	United Kingdom	938	84	106	35,95	0,29	2,5386021505376344	0,3333333333333333	758	133	47	medium-spending
17691.0	United Kingdom	134	18	260	7,95	0,85	3,4026315789473687	0,16666666666666666	82	38	14	low-spending
17227.0	United Kingdom	741	28	20	7,95	0,04	1,3721276595744685	0,5	506	225	10	low-spending
15919.0	United Kingdom	545	103	186	12,75	0,39	2,4646153846153807	0,16666666666666666	468	37	40	medium-spending
15039.0	United Kingdom	9209	408	190	19,95	0,12	3,1675565912116985	3,9166666666666665	5484	2660	1065	medium-spending
13497.0	United Kingdom	163	19	588	6,95	0,85	2,9736842105263164	0,16666666666666666	102	42	19	medium-spending
15860.0	United Kingdom	440	105	416	16,95	0,21	3,439507042253516	0,6666666666666666	285	71	84	low-spending
15304.0	United Kingdom	104	8	298	12,75	2,95	7,467391304347826	0,6666666666666666	0	46	58	low-spending
14189.0	United Kingdom	3937	176	34	9,95	0,06	2,158	1,25	3401	442	94	medium-spending
14344.0	United Kingdom	477	56	32	39,95	0,21	4,2256338028168985	0,6666666666666666	334	104	39	low-spending
16719.0	United Kingdom	1204	107	36	14,95	0,21	3,865920398009952	0,5833333333333334	912	174	118	medium-spending
15048.0	United Kingdom	195	86	30	9,95	0,19	2,5339175257731945	0,3333333333333333	142	32	21	low-spending
15301.0	United Kingdom	2775	167	212	12,75	0,42	3,0046090534979433	1,0	2044	317	414	medium-spending
16898.0	United Kingdom	419	150	198	12,75	0,06	2,055740740740738	0,25	359	40	20	medium-spending
14708.0	United Kingdom	621	25	24	9,95	0,42	3,000357142857143	0,25	466	114	41	medium-spending
14825.0	United Kingdom	991	82	72	12,75	0,42	2,74388429752066	1,0	442	479	70	medium-spending
18113.0	United Kingdom	72	1	574	1,06	1,06	1,06	0,08333333333333333	72	0	0	low-spending
17596.0	United Kingdom	4400	168	12	12,75	0,19	1,915481481481479	0,5833333333333334	4215	96	89	medium-spending
15078.0	United Kingdom	5105	97	394	12,75	0,39	2,369431818181825	2,6666666666666665	2198	2776	131	medium-spending
14085.0	United Kingdom	3184	272	386	16,95	0,21	2,401177777777781	1,5	2553	469	162	medium-spending
17860.0	United Kingdom	104	49	589	7,95	0,29	2,556379310344828	0,08333333333333333	48	37	19	medium-spending
13155.0	United Kingdom	497	67	327	14,95	0,42	2,9119999999999977	0,3333333333333333	345	129	23	medium-spending
15028.0	United Kingdom	459	35	48	8,25	0,29	1,986875	0,3333333333333333	358	89	12	low-spending
16919.0	United Kingdom	1413	141	40	9,95	0,19	2,79495412844037	0,9166666666666666	1044	204	165	medium-spending
17259.0	United Kingdom	410	104	228	9,95	0,42	2,334596774193547	0,16666666666666666	314	70	26	medium-spending
17019.0	United Kingdom	827	166	264	12,75	0,19	2,1226495726495704	0,3333333333333333	619	174	34	medium-spending
16722.0	United Kingdom	5001	96	304	6,75	0,12	1,2201777777777778	1,0833333333333333	4688	308	5	medium-spending
15882.0	United Kingdom	264	22	236	4,95	0,42	1,9859090909090915	0,3333333333333333	120	116	28	low-spending
16710.0	United Kingdom	1836	268	484	16,95	0,12	2,356865671641792	0,8333333333333334	1440	292	104	medium-spending
14667.0	United Kingdom	5384	353	62	19,95	0,19	3,1113111888112037	2,083333333333333	3850	1143	391	medium-spending
15984.0	United Kingdom	1843	217	336	29,95	0,29	2,7309629629629613	0,8333333333333334	1265	502	76	medium-spending
14487.0	United Kingdom	735	112	504	21,95	0,12	2,4961111111111087	0,5	628	76	31	medium-spending
17682.0	United Kingdom	1367	48	32	15,95	0,42	2,400762711864406	0,5	1170	159	38	medium-spending
16658.0	United Kingdom	40	8	662	7,95	0,42	3,02125	0,08333333333333333	20	1	19	low-spending
16550.0	United Kingdom	1540	162	4	29,95	0,12	2,574063745019922	0,4166666666666667	1200	240	100	medium-spending
17068.0	United Kingdom	2159	115	100	12,75	0,39	2,505898305084745	1,75	1105	872	182	medium-spending
15356.0	United Kingdom	1673	215	253	9,95	0,29	1,9985356454720657	0,8333333333333334	1078	566	29	medium-spending
17223.0	United Kingdom	111	42	162	12,75	0,42	3,726041666666665	0,16666666666666666	56	23	32	medium-spending
16817.0	United Kingdom	822	73	36	39,95	0,39	3,564418604651161	0,75	580	154	88	medium-spending
13030.0	United Kingdom	394	76	374	19,95	0,29	3,1798989898989882	0,16666666666666666	299	42	53	medium-spending
17191.0	United Kingdom	1167	163	252	16,95	0,19	2,565063291139241	0,5833333333333334	838	230	99	medium-spending
15194.0	United Kingdom	5703	209	460	39,95	0,19	2,409129032258065	1,25	4730	726	247	high-spending
14409.0	United Kingdom	1230	40	344	35,95	0,42	2,8044444444444463	0,5	847	282	101	medium-spending
16654.0	United Kingdom	282	29	268	16,95	0,19	4,256206896551723	0,3333333333333333	168	80	34	low-spending
13495.0	United Kingdom	829	34	340	5,95	0,42	2,578333333333333	0,4166666666666667	402	224	203	medium-spending
17519.0	United Kingdom	1236	60	96	9,95	0,42	3,1192682926829263	0,5	992	140	104	medium-spending
17218.0	United Kingdom	958	146	497	14,95	0,39	2,9099270072992733	0,8333333333333334	576	304	78	medium-spending
17812.0	United Kingdom	350	113	188	24,95	0,19	3,0296453900709204	0,3333333333333333	256	59	35	medium-spending
14215.0	United Kingdom	1358	98	272	12,75	0,19	2,221111111111109	0,5	1086	228	44	medium-spending
15602.0	United Kingdom	1137	30	260	12,75	0,39	2,4097826086956537	0,75	1066	42	29	low-spending
17320.0	United Kingdom	634	57	96	9,95	0,42	3,7421917808219143	0,25	446	109	79	medium-spending
12913.0	United Kingdom	1419	37	284	15,0	0,39	2,9248000000000003	0,4166666666666667	836	478	105	high-spending
G537434	United Kingdom	926	325	116	34,0	0,43	4,947969230769233	0,08333333333333333	306	291	329	high-spending
17869.0	United Kingdom	111	37	104	29,95	0,29	6,158499999999997	0,4166666666666667	35	44	32	low-spending
13564.0	United Kingdom	660	67	168	12,75	0,36	3,658658536585364	0,16666666666666666	449	159	52	high-spending
G537442	United Kingdom	1	1	56	4,65	4,65	4,65	0,08333333333333333	0	0	1	low-spending
13963.0	United Kingdom	460	35	136	9,95	0,21	3,268	0,3333333333333333	386	47	27	medium-spending
17091.0	United Kingdom	1746	119	198	19,95	0,29	3,1398461538461544	0,75	728	811	207	medium-spending
17470.0	United Kingdom	1675	67	169	7,95	0,12	1,2026923076923082	0,4166666666666667	1630	32	13	medium-spending
17616.0	United Kingdom	224	1	128	2,55	2,55	2,55	0,25	0	224	0	medium-spending
15649.0	United Kingdom	192	1	146	4,25	4,25	4,25	0,16666666666666666	0	0	192	medium-spending
12681.0	France	7457	266	150	12,75	0,12	2,6226623376623435	1,8333333333333333	5535	1595	327	high-spending
14907.0	United Kingdom	1691	125	76	16,95	0,29	3,4733939393939397	0,5833333333333334	1030	501	160	high-spending
17735.0	United Kingdom	8439	319	106	12,75	0,12	2,192463768115944	1,5833333333333333	5971	2282	186	high-spending
16059.0	United Kingdom	643	126	4	12,75	0,55	3,1093333333333315	0,5	388	182	73	medium-spending
17720.0	United Kingdom	576	39	217	39,95	0,42	5,434199999999999	0,3333333333333333	444	32	100	medium-spending
15018.0	United Kingdom	189	30	136	39,95	0,1	6,507419354838708	0,25	111	56	22	medium-spending
15838.0	United Kingdom	18368	54	12	4,65	0,36	1,941976047904192	1,5833333333333333	15626	2370	372	high-spending
14733.0	United Kingdom	3764	102	167	12,75	0,38	3,9329207920792095	1,0	1946	1140	678	high-spending
13756.0	United Kingdom	3188	66	138	12,5	0,36	2,7371126760563396	1,1666666666666667	2218	832	138	medium-spending
14176.0	United Kingdom	209	28	80	9,95	1,25	3,5741935483870964	0,3333333333333333	36	162	11	low-spending
15353.0	United Kingdom	343	59	106	12,75	0,42	3,3128571428571423	0,16666666666666666	220	76	47	medium-spending
18119.0	United Kingdom	125	29	180	11,95	0,42	2,7823333333333338	0,08333333333333333	84	33	8	medium-spending
17491.0	United Kingdom	2013	72	136	16,95	0,42	3,3129357798165113	0,8333333333333334	1339	526	148	medium-spending
14282.0	United Kingdom	2668	70	224	3,75	0,04	1,6003205128205156	1,25	1900	768	0	medium-spending
13569.0	United Kingdom	163	72	165	16,95	0,29	3,1728571428571426	0,16666666666666666	96	43	24	medium-spending
14673.0	United Kingdom	1004	39	134	4,95	0,29	2,394999999999999	0,4166666666666667	672	264	68	medium-spending
13488.0	United Kingdom	4518	271	444	49,95	0,29	3,4669194312796314	1,0833333333333333	3287	764	467	high-spending
16221.0	United Kingdom	717	90	444	12,75	0,12	2,250515463917525	0,25	609	88	20	medium-spending
15002.0	United Kingdom	862	93	444	12,75	0,42	2,539478260869562	0,3333333333333333	545	258	59	medium-spending
15965.0	United Kingdom	453	88	70	8,5	0,39	2,2877049180327864	0,3333333333333333	273	143	37	medium-spending
15024.0	United Kingdom	920	105	129	12,75	0,29	2,826451612903223	0,8333333333333334	674	192	54	medium-spending
17675.0	United Kingdom	8360	239	902	16,95	0,39	3,5386808510638272	2,583333333333333	3986	3262	1112	high-spending
13769.0	United Kingdom	1163	73	404	16,95	0,39	3,727777777777777	0,8333333333333334	442	603	118	medium-spending
16904.0	United Kingdom	2023	385	418	39,95	0,21	2,7328813559322143	1,25	1365	463	195	medium-spending
16086.0	United Kingdom	511	24	60	9,95	0,42	3,22025641025641	0,4166666666666667	274	193	44	medium-spending
13786.0	United Kingdom	136	7	48	4,95	0,85	1,8928571428571428	0,08333333333333333	96	32	8	medium-spending
13880.0	United Kingdom	1842	125	552	16,95	0,29	2,6883030303030298	1,0833333333333333	1416	284	142	medium-spending
G537621	United Kingdom	5	2	236	1,95	1,95	1,95	0,08333333333333333	5	0	0	low-spending
13173.0	United Kingdom	277	41	96	5,95	0,21	2,6467441860465133	0,16666666666666666	220	31	26	medium-spending
15858.0	United Kingdom	1167	145	72	12,75	0,1	2,3072774869109938	0,4166666666666667	954	133	80	medium-spending
15180.0	United Kingdom	36	6	96	4,95	0,85	3,266666666666666	0,08333333333333333	21	8	7	low-spending
12347.0	Iceland	2458	103	150	12,75	0,25	2,6440109890109893	0,5833333333333334	1780	502	176	high-spending
14739.0	United Kingdom	3820	47	12	7,95	0,21	2,065166666666667	0,5833333333333334	3230	544	46	high-spending
16293.0	United Kingdom	982	102	170	19,95	0,29	4,160847457627116	0,8333333333333334	490	384	108	medium-spending
17419.0	United Kingdom	1876	155	388	85,0	0,39	4,1212135922330155	1,0	1256	391	229	medium-spending
G537633	United Kingdom	2	2	488	8,5	1,25	4,875	0,08333333333333333	1	0	1	low-spending
16775.0	United Kingdom	440	84	452	18,95	0,19	4,644873417721524	0,9166666666666666	122	142	176	low-spending
16306.0	United Kingdom	487	36	124	5,95	0,21	1,6270731707317074	0,5	426	52	9	low-spending
